# q_A^-1 corrected_I conditional_sigma; independently selected residual baseline
5.000000000000000104e-03 3.961507884971695148e+00 3.231728031904970599e+00
6.000000000000000125e-03 4.709282122873854171e+00 1.474066723001421497e+00
7.000000000000000146e-03 4.521380455404633736e+00 7.168433662416258123e-01
8.000000000000000167e-03 4.486903066948591423e+00 3.885142298530171456e-01
9.000000000000001055e-03 4.559826050946518272e+00 2.469249652635520653e-01
1.000000000000000021e-02 4.404650382338246573e+00 1.776174204600056150e-01
1.099999999999999936e-02 4.413960325409010288e+00 1.378479166778459886e-01
1.200000000000000025e-02 4.515859532904031859e+00 1.105136061328087643e-01
1.300000000000000114e-02 4.403485951083094818e+00 9.264121201158649621e-02
1.400000000000000203e-02 4.320533686785944738e+00 7.911110198475204691e-02
1.499999999999999944e-02 4.305361475367606161e+00 6.767665412320947316e-02
1.600000000000000033e-02 4.297829787949490665e+00 5.885890447331647291e-02
1.700000000000000122e-02 4.242300783043917001e+00 5.257838997130218073e-02
1.800000000000000211e-02 4.241469360732634364e+00 4.754364856831790054e-02
1.899999999999999953e-02 4.098821377855588644e+00 4.376533648919718467e-02
2.000000000000000042e-02 4.069575083669346505e+00 3.985695485939189098e-02
2.100000000000000130e-02 3.985584733829264259e+00 3.732752689253913958e-02
2.200000000000000219e-02 3.964482846626388834e+00 3.511450460973292859e-02
2.300000000000000308e-02 3.885778380522645570e+00 3.272326734827298023e-02
2.400000000000000050e-02 3.875825876053538455e+00 3.101046661380850791e-02
2.500000000000000139e-02 3.768229953988821102e+00 2.964013955335999262e-02
2.600000000000000228e-02 3.691563576285382453e+00 2.827930152645517434e-02
2.699999999999999969e-02 3.660213483502489762e+00 2.714351324962712905e-02
2.800000000000000058e-02 3.601567726816499171e+00 2.552837159287174237e-02
2.900000000000000147e-02 3.495098571166170842e+00 2.499697231997098298e-02
3.000000000000000236e-02 3.447583774154238334e+00 2.426591702157144051e-02
3.100000000000000325e-02 3.392180675954811875e+00 2.348614795905141009e-02
3.200000000000000067e-02 3.302629502628731561e+00 2.239179613574958719e-02
3.300000000000000155e-02 3.251911333199731136e+00 2.203693747164794589e-02
3.400000000000000244e-02 3.154552711549108768e+00 2.144828631980353825e-02
3.499999999999999639e-02 3.099955273025034597e+00 2.084295714925606113e-02
3.599999999999999728e-02 3.046817886558025990e+00 2.049838897742830776e-02
3.699999999999999817e-02 2.992615208435133844e+00 1.983342660287356479e-02
3.799999999999999906e-02 2.920204985615757920e+00 1.951577081965956764e-02
3.899999999999999994e-02 2.819836962680218218e+00 1.899182548592962330e-02
4.000000000000000083e-02 2.797075406869001579e+00 1.857298797053935635e-02
4.100000000000000172e-02 2.717717496854687553e+00 1.817266249251086804e-02
4.199999999999999567e-02 2.662808442876816617e+00 1.796513915865745672e-02
4.299999999999999656e-02 2.621052950648391722e+00 1.756829662182868637e-02
4.399999999999999745e-02 2.522460731713105364e+00 1.722416956382797834e-02
4.499999999999999833e-02 2.471100016530475951e+00 1.692023165741373195e-02
4.599999999999999922e-02 2.430704302582243237e+00 1.642246261361994877e-02
4.700000000000000011e-02 2.389646206717405352e+00 1.627891891278027484e-02
4.800000000000000100e-02 2.309633637879548118e+00 1.602992435846848154e-02
4.899999999999999495e-02 2.261604885175991342e+00 1.576009505822952017e-02
5.000000000000000278e-02 2.217423489159284777e+00 1.563812658112995191e-02
5.200000000000000455e-02 2.095704738149707591e+00 1.058118456851522143e-02
5.400000000000000633e-02 1.992482314380231712e+00 1.034233715028199177e-02
5.600000000000000810e-02 1.900312934439648771e+00 1.037981362625664712e-02
5.800000000000000988e-02 1.796913170688860806e+00 1.038183347249064040e-02
6.000000000000001166e-02 1.733908875813395811e+00 1.021951785792809750e-02
6.200000000000001343e-02 1.651263891145913432e+00 9.726156665356948047e-03
6.400000000000001521e-02 1.577877705740535763e+00 9.453415652081064227e-03
6.600000000000001699e-02 1.496998258760233735e+00 9.175502486201806557e-03
6.800000000000001876e-02 1.417847034330930400e+00 8.925472906740195347e-03
7.000000000000002054e-02 1.352865955344143334e+00 8.745792613476107216e-03
7.200000000000002232e-02 1.301404265979642760e+00 8.627812000821135155e-03
7.400000000000002409e-02 1.254465689869604272e+00 8.582004186328640732e-03
7.600000000000002587e-02 1.188505227665611619e+00 8.342801748270104248e-03
7.800000000000002764e-02 1.129343594329399014e+00 8.288074379435534517e-03
8.000000000000002942e-02 1.099977468778044587e+00 8.361347776146024063e-03
8.200000000000003120e-02 1.043676935229148173e+00 8.320436014280273643e-03
8.400000000000003297e-02 1.005191427387025493e+00 8.011931587994004095e-03
8.600000000000003475e-02 9.750488122004996594e-01 7.828696440276828455e-03
8.800000000000003653e-02 9.292417029717636723e-01 7.882641711644758006e-03
9.000000000000003830e-02 8.980442115326005004e-01 7.881022508089979492e-03
9.200000000000004008e-02 8.628516255547253877e-01 7.774794599402535221e-03
9.400000000000004186e-02 8.367103161348909968e-01 7.722251887986843200e-03
9.600000000000004363e-02 7.909811450598389637e-01 7.729261788917423000e-03
9.800000000000004541e-02 7.676884780652221130e-01 7.665336445005972200e-03
1.000000000000000056e-01 7.410728650843652066e-01 7.597212439753480914e-03
1.050000000000000100e-01 6.794065918237841561e-01 4.683317660083395270e-03
1.100000000000000144e-01 6.205510327582034469e-01 4.573029750445926911e-03
1.150000000000000189e-01 5.821003430305867754e-01 4.468694022604860309e-03
1.200000000000000233e-01 5.224134514691239906e-01 4.383399368737420435e-03
1.250000000000000278e-01 4.898733940603463566e-01 4.426937919360768650e-03
1.300000000000000322e-01 4.606223894334833813e-01 4.457642097759079852e-03
1.350000000000000366e-01 4.320914218749400959e-01 4.279859439350560714e-03
1.400000000000000411e-01 4.004319509989883175e-01 4.203120827915725853e-03
1.450000000000000455e-01 3.744097289931543893e-01 4.132137104204501067e-03
1.500000000000000500e-01 3.501419499843466676e-01 4.286132266359011893e-03
1.550000000000000544e-01 3.261972571537724574e-01 4.309963830675789427e-03
1.600000000000000588e-01 3.069639144014590926e-01 4.328563139816105423e-03
1.650000000000000633e-01 2.906210772531731545e-01 4.361818312629626992e-03
1.700000000000000677e-01 2.724616623183835351e-01 4.380678888462686930e-03
1.750000000000000722e-01 2.640511399171429074e-01 4.340780399018090950e-03
1.800000000000000766e-01 2.439981772679589711e-01 3.788710712597718935e-03
1.850000000000000810e-01 2.328272091387864895e-01 3.749502851095941596e-03
1.900000000000000855e-01 2.203651910958055460e-01 3.659500038218433619e-03
1.950000000000000899e-01 2.107054250552000130e-01 3.631529762803177054e-03
2.000000000000000944e-01 2.067039285976503549e-01 3.752332760118310025e-03
2.050000000000000988e-01 1.945498414487686067e-01 3.780662511176848851e-03
2.100000000000001033e-01 1.853703502104966927e-01 3.721134114537092558e-03
2.150000000000001077e-01 1.875420926596826354e-01 3.778775234812660477e-03
2.200000000000001121e-01 1.743233622671249983e-01 3.668835732253729939e-03
2.250000000000001166e-01 1.683698678893850720e-01 3.678127044068338607e-03
2.300000000000001210e-01 1.604106015118878514e-01 3.573117460325551335e-03
2.350000000000001255e-01 1.588207570635712662e-01 3.752963795411303882e-03
2.400000000000001299e-01 1.478396022881983407e-01 3.969151836601149223e-03
2.450000000000001343e-01 1.406677516673735528e-01 3.872015927962374395e-03
2.500000000000001110e-01 1.411434875219965135e-01 4.070395998922842103e-03
2.550000000000001155e-01 1.349660446973080241e-01 3.969620693150047869e-03
2.600000000000001199e-01 1.319494236294565526e-01 4.220353619323675282e-03
2.650000000000001243e-01 1.228714890832219020e-01 4.044415394408393087e-03
2.700000000000001288e-01 1.234836144628236737e-01 4.240095221576163816e-03
2.750000000000001332e-01 1.257061590877318336e-01 4.045114243487215461e-03
2.800000000000001377e-01 1.198336652601763308e-01 4.092899686598523365e-03
2.850000000000001421e-01 1.151434040556576638e-01 4.132748658528140329e-03
2.900000000000001465e-01 1.155624873663468055e-01 3.967497283612913053e-03
2.950000000000001510e-01 1.055953384202505535e-01 3.984945534939309149e-03
3.000000000000001554e-01 1.047137977562226513e-01 4.026119604993100634e-03
3.050000000000001599e-01 1.039591135874965433e-01 4.082314689831101177e-03
3.100000000000001643e-01 1.005899830280375384e-01 3.989339467997907521e-03
3.150000000000001688e-01 1.019564292549401258e-01 3.938711730422332982e-03
3.200000000000001732e-01 9.853110276038692938e-02 3.911504197381154499e-03
3.250000000000001776e-01 9.908722187819776761e-02 3.852484063193486671e-03
3.300000000000001821e-01 8.990030372263126124e-02 3.774380843672884515e-03
3.350000000000001865e-01 9.345002302453611631e-02 3.774535955719857290e-03
3.400000000000001910e-01 8.423329922031423667e-02 3.633310842258508869e-03
3.450000000000001954e-01 8.518663401534069812e-02 3.778213860044558458e-03
3.500000000000001998e-01 8.214396550381011797e-02 3.492426991750733484e-03
3.550000000000002043e-01 8.850913699948879942e-02 3.694545163277863052e-03
3.600000000000002087e-01 8.404941264957249691e-02 3.639950322875546481e-03
3.650000000000002132e-01 8.251942329075348526e-02 3.564991610870190362e-03
3.700000000000002176e-01 8.198652371778493431e-02 3.582498869525209580e-03
3.750000000000002220e-01 8.405679558533184215e-02 3.578104819286549981e-03
3.800000000000002265e-01 7.789058744603033491e-02 3.647532262929411087e-03
3.850000000000002309e-01 7.735854989673457416e-02 3.388481325979686432e-03
3.900000000000002354e-01 7.312807988767763834e-02 3.739904758273229855e-03
3.950000000000002398e-01 7.595410083213469110e-02 3.640552128057944915e-03
4.000000000000002442e-01 7.283784048867869565e-02 3.508629844138528697e-03
4.050000000000002487e-01 7.486597627714156045e-02 3.320039256405283180e-03
4.100000000000002531e-01 7.501155709930325266e-02 3.278854396141059942e-03
4.150000000000002576e-01 7.148907190434752867e-02 3.240406121610900532e-03
4.200000000000002620e-01 7.324305652249302190e-02 3.248537702498979253e-03
4.250000000000002665e-01 7.073546084950846358e-02 3.346861392328856488e-03
4.300000000000002709e-01 6.785553656206753936e-02 3.175793688195447783e-03
4.350000000000002753e-01 7.032537069524454065e-02 3.259654871730304545e-03
4.400000000000002798e-01 6.785573651390416905e-02 3.186506438926604672e-03
4.450000000000002842e-01 6.597987258012003031e-02 3.165041561047688724e-03
4.500000000000002887e-01 6.777691622949683081e-02 3.087847602678894104e-03
4.550000000000002931e-01 6.766807324009496694e-02 3.072423972139642998e-03
4.600000000000002975e-01 6.798386659140318034e-02 3.028010306894251148e-03
4.650000000000003020e-01 6.351466272344002961e-02 3.062327608179018969e-03
4.700000000000003064e-01 6.772434849531991374e-02 3.002499121449711452e-03
