# q_A^-1 I sigma_shared_background
3.100000000000001643e-01 4.120483244490498465e-02 5.148552219707880177e-03
3.150000000000001688e-01 3.807264462747927958e-02 5.224223679624074961e-03
3.200000000000001732e-01 3.336180740850147597e-02 4.931073301673573502e-03
3.250000000000001776e-01 3.692923766453482665e-02 4.961727533861915590e-03
3.300000000000001821e-01 3.288692492764556247e-02 4.959157870969351824e-03
3.350000000000001865e-01 3.355722257457735558e-02 4.794034211863410465e-03
3.400000000000001910e-01 3.518781380204335368e-02 4.878022437611575536e-03
3.450000000000001954e-01 3.297488370695543514e-02 4.893190630454395673e-03
3.500000000000001998e-01 2.926787938109771947e-02 4.640564981124321343e-03
3.550000000000002043e-01 3.678368256786907625e-02 4.865781707768182182e-03
3.600000000000002087e-01 2.888247320262490522e-02 4.711873248637258454e-03
3.650000000000002132e-01 2.867989192589806210e-02 4.787640230167721812e-03
3.700000000000002176e-01 2.907306234926038124e-02 4.601466530381045743e-03
3.750000000000002220e-01 3.113875655676345833e-02 4.423178415506497096e-03
3.800000000000002265e-01 2.814792008704607162e-02 4.345225109571230863e-03
3.850000000000002309e-01 3.139049749982739113e-02 4.441092013914570667e-03
3.900000000000002354e-01 2.862266186257591410e-02 4.297954000867686662e-03
3.950000000000002398e-01 3.024817016859376526e-02 4.325494431092979063e-03
4.000000000000002442e-01 2.574334403056483672e-02 4.303200056281285268e-03
4.050000000000002487e-01 2.889183306176678484e-02 4.846426551573163911e-03
4.100000000000002531e-01 2.642436941795034064e-02 4.619385230135194913e-03
4.150000000000002576e-01 2.387063818238322963e-02 4.881192947462634733e-03
4.200000000000002620e-01 2.733375048214812045e-02 4.156485455486483294e-03
4.250000000000002665e-01 2.622432264359119899e-02 4.182232780143391865e-03
4.300000000000002709e-01 2.527947041963281988e-02 4.274446911581129480e-03
4.350000000000002753e-01 2.721137179941104239e-02 4.195315658934303631e-03
4.400000000000002798e-01 2.559129431552637987e-02 4.068808733456047780e-03
4.450000000000002842e-01 2.625088582660673256e-02 4.017562597090323061e-03
4.500000000000002887e-01 2.607648868673700590e-02 4.139625044611409260e-03
4.550000000000002931e-01 1.828328379686788505e-02 3.984833516134952611e-03
4.600000000000002975e-01 2.967941260257330599e-02 4.018858993258192860e-03
4.650000000000003020e-01 2.132502591929009289e-02 3.879738238094105826e-03
4.700000000000003064e-01 2.780259251826138964e-02 4.024920536488543234e-03
4.750000000000003109e-01 2.368256974935261869e-02 3.804608729916057405e-03
4.800000000000003153e-01 2.179267249624545003e-02 4.071156996395922621e-03
4.850000000000003197e-01 2.193972910213112804e-02 3.920159916323571157e-03
4.900000000000003242e-01 2.197262891976256224e-02 3.902096808503041723e-03
4.950000000000003286e-01 2.197346654950534453e-02 3.700626264629904190e-03
5.000000000000000000e-01 2.315863065511025373e-02 4.314766514130782479e-03
5.100000000000000089e-01 2.157652779455113828e-02 2.746804466264070581e-03
5.200000000000000178e-01 2.129871911190423309e-02 2.548457989301334929e-03
5.300000000000000266e-01 2.113945924985582980e-02 2.603342801528274551e-03
5.400000000000000355e-01 2.299914000782671622e-02 2.531795962041198320e-03
5.500000000000000444e-01 1.779668962161535042e-02 2.492488191746824750e-03
5.600000000000000533e-01 2.352046500382144051e-02 2.414709760414988481e-03
5.700000000000000622e-01 1.783378226028287453e-02 2.379090706759485509e-03
5.800000000000000711e-01 1.971159584249354210e-02 2.426120867993506423e-03
5.900000000000000799e-01 1.857773654558376661e-02 2.397037268231420014e-03
6.000000000000000888e-01 1.671491115792740623e-02 2.468554472136421513e-03
6.100000000000000977e-01 1.930873438496157751e-02 2.405447912368791855e-03
6.200000000000001066e-01 1.673974958463582755e-02 2.372250594675929820e-03
6.300000000000001155e-01 1.659130868080850932e-02 2.347620005556042954e-03
6.400000000000001243e-01 1.952787045655211828e-02 2.314602961238281919e-03
6.500000000000001332e-01 1.820263671467566707e-02 2.279193001778769510e-03
6.600000000000001421e-01 2.140526305419281419e-02 2.259404098832420559e-03
6.700000000000001510e-01 1.836416104262982713e-02 2.323418614215667314e-03
6.800000000000001599e-01 1.706085702628080958e-02 2.278743313795752144e-03
6.900000000000001688e-01 1.807539951594426195e-02 2.256969231089923835e-03
7.000000000000001776e-01 1.655653571495932855e-02 2.315025194433470695e-03
7.100000000000001865e-01 1.486439894780690850e-02 2.251942462183702601e-03
7.200000000000001954e-01 1.460171307821196696e-02 2.272196839185298706e-03
7.300000000000002043e-01 1.635558564595802206e-02 2.280123739933227322e-03
7.400000000000002132e-01 1.576636360922762520e-02 2.279168927356169973e-03
7.500000000000002220e-01 1.356076121809493724e-02 2.257981457328246504e-03
7.600000000000002309e-01 1.531179451278875427e-02 2.282035422777936324e-03
7.700000000000002398e-01 1.674949873872396897e-02 2.288620462061987521e-03
7.800000000000002487e-01 1.677240749328406250e-02 2.341262070127609219e-03
7.900000000000002576e-01 1.611115055617368466e-02 2.353351867619393051e-03
8.000000000000002665e-01 1.479177075525565065e-02 2.328668918899260819e-03
8.100000000000002753e-01 1.886171858562290041e-02 2.301499538048395153e-03
8.200000000000002842e-01 1.340292500650216469e-02 2.341345544160485220e-03
8.300000000000002931e-01 1.423937126377134224e-02 2.365864420584207727e-03
8.400000000000003020e-01 1.255351178758972591e-02 2.407447267687131201e-03
8.500000000000003109e-01 1.507862297208918331e-02 2.403649138276965722e-03
8.600000000000003197e-01 1.257054125857406598e-02 2.437324713873659232e-03
8.700000000000003286e-01 1.222944194891176749e-02 2.410618215912140386e-03
8.800000000000003375e-01 1.586409991525982929e-02 2.329729703013317700e-03
8.900000000000003464e-01 1.217318194088249164e-02 2.256279123654824151e-03
9.000000000000003553e-01 1.356547496794181101e-02 2.243971164666924614e-03
9.100000000000003642e-01 1.436196706068131046e-02 2.292588115834588800e-03
9.200000000000003730e-01 1.368232928597644740e-02 2.269247309454732950e-03
9.300000000000003819e-01 1.323460442995786149e-02 2.271733119479802960e-03
9.400000000000003908e-01 1.228228212445655124e-02 2.284466493933173196e-03
9.500000000000003997e-01 1.189188776403121879e-02 2.314613544548867891e-03
9.600000000000004086e-01 1.021729470410297387e-02 2.305748628804153537e-03
9.700000000000004174e-01 1.379759383919645227e-02 2.338708980732091564e-03
9.800000000000004263e-01 1.158645028390779472e-02 2.402581015954057507e-03
9.900000000000004352e-01 9.947717272977886840e-03 2.421670547632949737e-03
1.000000000000000000e+00 1.279756789747979982e-02 2.448886246154784868e-03
1.030000000000000027e+00 1.342539211052278490e-02 1.518323599424709763e-03
1.060000000000000053e+00 1.152691651332021956e-02 1.608427124776641874e-03
1.090000000000000080e+00 1.217702480799215392e-02 1.698982334885571236e-03
1.120000000000000107e+00 1.219675089300044021e-02 1.693056152147165384e-03
1.150000000000000133e+00 1.273465659290302573e-02 1.703575211078963260e-03
1.180000000000000160e+00 1.376917811072729363e-02 1.954561774556558273e-03
1.210000000000000187e+00 1.380728634596424011e-02 2.190851677608771347e-03
1.240000000000000213e+00 1.433957858627134090e-02 2.358914477362213710e-03
1.270000000000000240e+00 1.246912793630531105e-02 2.567302885574472299e-03
1.300000000000000266e+00 1.468558187496851394e-02 2.807555404645416339e-03
1.330000000000000293e+00 1.408628005101835411e-02 3.158577202347681231e-03
1.360000000000000320e+00 1.463806559700026738e-02 3.549933673114098222e-03
1.390000000000000346e+00 1.498548058746602268e-02 4.581935622053088381e-03
1.420000000000000373e+00 1.454070442777920420e-02 4.839507168528849566e-03
1.450000000000000400e+00 1.610261659819837293e-02 4.975567881297393753e-03
1.480000000000000426e+00 1.604176852942426276e-02 5.462606510647657898e-03
1.510000000000000453e+00 1.612486279462002278e-02 6.087794320695292909e-03
1.540000000000000480e+00 1.661951385769334932e-02 6.843165534850991633e-03
1.570000000000000506e+00 1.487553547673699759e-02 7.686445071858584270e-03
1.600000000000000533e+00 1.468266962916822335e-02 8.600375675993136848e-03
1.630000000000000560e+00 1.539760920868634211e-02 9.636757988253615362e-03
1.660000000000000586e+00 1.664054597047760764e-02 1.076769489484064903e-02
1.690000000000000613e+00 1.367377824214431777e-02 1.188664245658264257e-02
1.720000000000000639e+00 1.081690162098201263e-02 1.304869773701137006e-02
1.750000000000000666e+00 1.038151511819757587e-02 1.437965655714120231e-02
1.780000000000000693e+00 9.514837362289035524e-03 1.662056619873614888e-02
1.810000000000000719e+00 7.161861809430425732e-03 1.868448669610965271e-02
1.840000000000000746e+00 5.278012842610520748e-03 1.982766646496600046e-02
1.870000000000000773e+00 2.696980651947368784e-03 2.036437945029615643e-02
1.900000000000000799e+00 3.683197572336647727e-03 2.117188916450658126e-02
1.930000000000000826e+00 1.980332586505903752e-03 2.189242983580649837e-02
1.960000000000000853e+00 5.342689463335476181e-04 2.250404481168344004e-02
1.990000000000000879e+00 -1.070478448968882829e-03 3.165773205415626373e-02
2.020000000000000906e+00 -6.856002514402772044e-04 2.361941408127472483e-02
2.050000000000000711e+00 -7.598672004125767328e-04 2.350556856708223286e-02
2.080000000000000959e+00 -3.693833278028668329e-03 2.290315932488277972e-02
2.110000000000001208e+00 1.717832153435685464e-03 2.192312957103072571e-02
2.140000000000001013e+00 -4.402832731713703270e-03 2.097231147378671515e-02
2.170000000000000817e+00 -2.876754320484801487e-03 1.967819527382077063e-02
2.200000000000001066e+00 -2.612068336340118892e-03 1.847805252479625682e-02
2.230000000000001315e+00 -2.286999698273791282e-03 1.754819481171160378e-02
2.260000000000001119e+00 -1.071710947578906830e-04 1.682866632314008667e-02
2.290000000000000924e+00 -1.770452219452157668e-03 1.607961901390373566e-02
2.320000000000001172e+00 -3.098641315266620604e-03 1.542083532294594508e-02
2.350000000000001421e+00 -1.379134461779203159e-03 1.485325066295439117e-02
2.380000000000001226e+00 -7.590362663067251950e-04 1.493259070717318886e-02
2.410000000000001030e+00 -3.006007159231538321e-03 1.513267549905961129e-02
2.440000000000001279e+00 -2.427667796394379369e-03 1.433403064168550789e-02
2.470000000000001528e+00 -8.902663279071928440e-04 1.412079533897559608e-02
2.500000000000001332e+00 -4.891312139423258402e-04 1.376438517189079204e-02
2.530000000000001137e+00 -1.565867307977141919e-03 1.366286226011351884e-02
2.560000000000001386e+00 -5.093392479252708454e-04 1.368183574799324530e-02
2.590000000000001634e+00 -1.083326060426798888e-03 1.374540774236037398e-02
2.620000000000001439e+00 3.375232471171091383e-05 1.381917508270799622e-02
2.650000000000001243e+00 -3.650671550795294654e-04 1.400157033409363434e-02
2.680000000000001492e+00 5.488925230708241107e-04 1.452167279491889222e-02
2.710000000000001741e+00 1.713641492862499416e-03 1.491531468423306327e-02
2.740000000000001545e+00 -1.801009897272077068e-03 1.515777037531383827e-02
2.770000000000001350e+00 8.705409936760015585e-04 1.529149749159449019e-02
2.800000000000001599e+00 -6.316467542446819830e-06 1.533025434221386291e-02
2.830000000000001847e+00 6.992370866155227108e-04 1.528957261975731098e-02
2.860000000000001652e+00 1.335008936731720127e-03 1.518250357285097149e-02
2.890000000000001457e+00 6.059820842126777650e-04 1.501945561433386082e-02
2.920000000000001705e+00 8.334097959720770032e-04 1.477414478960192498e-02
2.950000000000001954e+00 1.129388901084925692e-03 1.453401404767126585e-02
2.980000000000001759e+00 -1.235755969727716152e-03 1.439745656477427714e-02
3.010000000000001563e+00 1.003702905192359199e-03 1.395098025405568966e-02
3.040000000000001812e+00 7.663808132007313536e-04 1.369052997707277848e-02
3.070000000000002061e+00 1.396110151669325856e-03 1.305507013845498901e-02
3.100000000000001865e+00 4.934568943222056737e-04 1.298176630552749268e-02
3.130000000000001670e+00 -3.287295452039185138e-04 1.376717681320599115e-02
3.160000000000001918e+00 1.320469557139530370e-03 1.338430653021074716e-02
3.190000000000002167e+00 2.709671808308818184e-03 1.365799993560873338e-02
