# q_A^-1 I sigma_shared_background
3.750000000000002220e-01 4.901534166975976374e-03 4.884451533427465984e-03
3.800000000000002265e-01 2.760979353564579301e-03 4.872796546686861997e-03
3.850000000000002309e-01 9.365045949569135789e-03 4.969303822951459150e-03
3.900000000000002354e-01 4.492795479934069865e-03 4.578734468488469475e-03
3.950000000000002398e-01 8.242991500223097179e-03 4.762570201497408860e-03
4.000000000000002442e-01 5.011591501092788059e-03 4.616116532309788231e-03
4.050000000000002487e-01 1.285674880446984955e-02 5.219294835202973812e-03
4.100000000000002531e-01 7.992482449348871018e-03 5.024411852344789695e-03
4.150000000000002576e-01 3.867203501035751563e-03 5.302956881788135728e-03
4.200000000000002620e-01 1.197774610202301075e-02 4.639779343538966497e-03
4.250000000000002665e-01 3.044581859541205335e-03 4.558867214985331921e-03
4.300000000000002709e-01 5.436094156345017483e-03 4.576676896882648886e-03
4.350000000000002753e-01 9.387276990905595378e-03 4.564349726908151390e-03
4.400000000000002798e-01 2.775092822682338756e-03 4.523423960858516391e-03
4.450000000000002842e-01 4.236420510297975173e-03 4.341041534358257639e-03
4.500000000000002887e-01 3.944815553758832145e-03 4.498815913637689567e-03
4.550000000000002931e-01 3.379326385126430517e-03 4.409162639816974899e-03
4.600000000000002975e-01 4.682191053362921331e-03 4.279654493472179709e-03
4.650000000000003020e-01 1.537874333308125946e-03 4.306584749793927053e-03
4.700000000000003064e-01 4.050657406876567203e-03 4.346056428032101134e-03
4.750000000000003109e-01 5.565115081551820671e-03 4.124704073909499051e-03
4.800000000000003153e-01 8.533604227573715270e-03 4.436832960635701990e-03
4.850000000000003197e-01 1.610893754333603571e-03 4.108285988880834572e-03
4.900000000000003242e-01 5.714860877426188555e-03 4.189651533305470063e-03
4.950000000000003286e-01 8.548081763659720438e-04 3.989426332095838586e-03
5.000000000000000000e-01 1.172376732726088285e-03 4.721108202680275243e-03
5.100000000000000089e-01 6.924049598334427839e-03 2.967510216200508043e-03
5.200000000000000178e-01 5.594963688716008375e-03 2.777149995425872396e-03
5.300000000000000266e-01 1.344072926051140043e-03 2.808524279667839844e-03
5.400000000000000355e-01 3.486111355967027193e-03 2.750047752905455251e-03
5.500000000000000444e-01 3.832222596269055110e-03 2.726112895465724727e-03
5.600000000000000533e-01 5.952971209077971559e-03 2.651994028235978192e-03
5.700000000000000622e-01 3.877793724819040763e-03 2.579681625077543880e-03
5.800000000000000711e-01 3.480075573221928700e-03 2.650242480866619229e-03
5.900000000000000799e-01 5.609661228163771891e-03 2.573923229868459867e-03
6.000000000000000888e-01 2.244604253133746039e-03 2.636912874988455325e-03
6.100000000000000977e-01 4.415633775199419818e-03 2.623366709411003271e-03
6.200000000000001066e-01 6.814355674097991207e-03 2.550411077661319040e-03
6.300000000000001155e-01 -1.886479427676972275e-05 2.533427312179256392e-03
6.400000000000001243e-01 6.420954991913028695e-03 2.472601011344761988e-03
6.500000000000001332e-01 5.210770617027539291e-03 2.489036254588856099e-03
6.600000000000001421e-01 4.796841613182731626e-03 2.463271696752562714e-03
6.700000000000001510e-01 2.064051527625199948e-03 2.507130663847439468e-03
6.800000000000001599e-01 6.004470307841388264e-03 2.453401410687071609e-03
6.900000000000001688e-01 2.134885491961916078e-03 2.451968512930776962e-03
7.000000000000001776e-01 4.576910181230663295e-03 2.490161533717455064e-03
7.100000000000001865e-01 -1.336736657523369726e-04 2.453541672785002244e-03
7.200000000000001954e-01 5.390925300351816739e-03 2.474895652324712435e-03
7.300000000000002043e-01 3.435590250417328885e-03 2.469266655482923924e-03
7.400000000000002132e-01 2.821659271722590408e-03 2.461818225463061581e-03
7.500000000000002220e-01 4.517889029964193212e-03 2.450224080078930011e-03
7.600000000000002309e-01 3.377219034265640119e-03 2.485560758138158528e-03
7.700000000000002398e-01 4.139645016021151376e-03 2.485086706267184992e-03
7.800000000000002487e-01 3.139710671280502956e-03 2.528470040836341363e-03
7.900000000000002576e-01 5.007240080437653541e-03 2.543468013118302569e-03
8.000000000000002665e-01 2.094096435186626037e-03 2.509673998770901946e-03
8.100000000000002753e-01 1.769439709634781964e-03 2.502277932551772582e-03
8.200000000000002842e-01 3.794379984273265824e-03 2.536786179403388054e-03
8.300000000000002931e-01 3.170846667541916877e-03 2.586039320299975824e-03
8.400000000000003020e-01 1.669825895022151660e-03 2.598857696933256755e-03
8.500000000000003109e-01 2.270660429017594319e-03 2.584354299545675668e-03
8.600000000000003197e-01 4.914266190842570513e-04 2.596838888939565805e-03
8.700000000000003286e-01 6.569568202219778705e-03 2.605248137640811187e-03
8.800000000000003375e-01 5.571001522608859738e-03 2.520678468635046722e-03
8.900000000000003464e-01 2.724799204420529520e-03 2.446506258270287736e-03
9.000000000000003553e-01 3.137747030928908932e-03 2.442878136108237418e-03
9.100000000000003642e-01 7.955472175416476374e-03 2.488507257882854873e-03
9.200000000000003730e-01 1.873919798385754358e-03 2.462266370582286926e-03
9.300000000000003819e-01 1.139129449780816985e-03 2.465964379118474204e-03
9.400000000000003908e-01 2.605441509970340703e-03 2.464592671369355333e-03
9.500000000000003997e-01 1.718962770373427254e-03 2.504123564104145799e-03
