# q_A^-1 I_arbitrary conditional_sigma; scale: sum of elution coefficients = 1
6.000000000000000125e-03 1.123042461062638750e+02 1.338607993976176047e+01
7.000000000000000146e-03 8.343228335558373487e+01 6.241437827460174503e+00
8.000000000000000167e-03 7.370286783344189985e+01 3.788455355224257026e+00
9.000000000000001055e-03 6.089373322414049738e+01 2.504077893851534231e+00
1.000000000000000021e-02 5.644619861906805625e+01 1.845415921066815512e+00
1.099999999999999936e-02 4.726780600163619539e+01 1.503053691223908750e+00
1.200000000000000025e-02 5.226025128021520771e+01 1.305020030638624151e+00
1.300000000000000114e-02 5.520923056010070695e+01 1.141644549086443083e+00
1.400000000000000203e-02 5.237573964068165822e+01 1.039462861333270594e+00
1.499999999999999944e-02 5.110455081714078318e+01 9.449482220847996716e-01
1.600000000000000033e-02 4.976067437912661262e+01 8.618164087221655834e-01
1.700000000000000122e-02 4.965402004652608525e+01 7.869539868243644598e-01
1.800000000000000211e-02 4.860072738349989407e+01 7.330965305096461826e-01
1.899999999999999953e-02 4.955302889139048972e+01 6.989876394838576701e-01
2.000000000000000042e-02 4.760533292625844126e+01 6.610848388279098042e-01
2.100000000000000130e-02 4.948981366268635895e+01 6.272384945792837119e-01
2.200000000000000219e-02 4.780745776163572458e+01 6.019800604949289147e-01
2.300000000000000308e-02 4.573409262623804494e+01 5.737939241065868057e-01
2.400000000000000050e-02 4.425985606426897334e+01 5.548156287720614754e-01
2.500000000000000139e-02 4.449636257385736826e+01 5.370741654868927961e-01
2.600000000000000228e-02 4.472940821425466140e+01 5.252745492366911462e-01
2.699999999999999969e-02 4.416336844340385426e+01 5.093344304559630498e-01
2.800000000000000058e-02 4.333622891217466844e+01 4.907675507055446196e-01
2.900000000000000147e-02 4.329323214537807019e+01 4.833288717696466730e-01
3.000000000000000236e-02 4.328599302752994049e+01 4.745660444715585347e-01
3.100000000000000325e-02 4.269412093848945489e+01 4.635418145480268981e-01
3.200000000000000067e-02 4.170516296240074894e+01 4.518616731399149322e-01
3.300000000000000155e-02 4.112036154166870006e+01 4.421027810732827690e-01
3.400000000000000244e-02 3.983747743863993662e+01 4.313932763322616548e-01
3.499999999999999639e-02 4.017159917353991005e+01 4.257462451427380112e-01
3.599999999999999728e-02 3.925792637798156193e+01 4.193489955577038852e-01
3.699999999999999817e-02 3.852468106018701377e+01 4.134832630293203692e-01
3.799999999999999906e-02 3.837584091179657264e+01 4.062335471743994120e-01
3.899999999999999994e-02 3.749277251111603704e+01 3.964354628368846889e-01
4.000000000000000083e-02 3.602408373765804583e+01 3.936152310127101761e-01
4.100000000000000172e-02 3.532438365066107622e+01 3.860118818817490083e-01
4.199999999999999567e-02 3.615572467625262476e+01 3.816753432099380117e-01
4.299999999999999656e-02 3.436710779839003038e+01 3.720338414802068505e-01
4.399999999999999745e-02 3.284127539485584180e+01 3.668486019350019056e-01
4.499999999999999833e-02 3.347597578623832248e+01 3.665104420920887729e-01
4.599999999999999922e-02 3.307583630647763329e+01 3.566179564931954427e-01
4.700000000000000011e-02 3.248385738172657256e+01 3.495129232969051425e-01
4.800000000000000100e-02 3.225944821867331314e+01 3.439073019314856094e-01
4.899999999999999495e-02 2.998800659313858574e+01 3.414074449560617341e-01
5.000000000000000278e-02 3.012154885333272247e+01 3.367046656772992308e-01
5.200000000000000455e-02 2.879287583553928087e+01 2.332214435772566041e-01
5.400000000000000633e-02 2.768189827722334684e+01 2.266746438403849651e-01
5.600000000000000810e-02 2.610325092905267041e+01 2.268851883250982970e-01
5.800000000000000988e-02 2.582616696461413497e+01 2.304308943365224460e-01
6.000000000000001166e-02 2.428419559363082669e+01 2.286584577941826735e-01
6.200000000000001343e-02 2.328213897926367437e+01 2.196579271258254640e-01
6.400000000000001521e-02 2.254817701143577580e+01 2.124594230615531598e-01
6.600000000000001699e-02 2.199246011949365709e+01 2.081128244559442564e-01
6.800000000000001876e-02 2.073875436517686666e+01 2.023513071858805135e-01
7.000000000000002054e-02 1.979784769102549546e+01 1.990020518100129865e-01
7.200000000000002232e-02 1.870326458048728213e+01 1.940723017480878443e-01
7.400000000000002409e-02 1.846652130686995719e+01 1.955837645850162232e-01
7.600000000000002587e-02 1.750482296202919841e+01 1.932564113649830606e-01
7.800000000000002764e-02 1.702961020413581750e+01 1.873632925749418310e-01
8.000000000000002942e-02 1.616684898830972372e+01 1.890629970186988307e-01
8.200000000000003120e-02 1.544790782027041942e+01 1.904590484200019973e-01
8.400000000000003297e-02 1.537276564705434367e+01 1.890285767777837855e-01
8.600000000000003475e-02 1.442729316126323269e+01 1.824661318890353767e-01
