# q_A^-1 I sigma_shared_background
3.699999999999999817e-02 9.231858497956312304e-01 2.306571628620173939e-02
3.799999999999999906e-02 8.736856506028977121e-01 2.273508267130781510e-02
3.899999999999999994e-02 8.480714434165056437e-01 2.216709583896215099e-02
4.000000000000000083e-02 8.346001372936309171e-01 2.166064354233583275e-02
4.100000000000000172e-02 8.293911609870205925e-01 2.129243949790567136e-02
4.199999999999999567e-02 8.099886677592048612e-01 2.098225870341629065e-02
4.299999999999999656e-02 7.967048333657862358e-01 2.045332473953308597e-02
4.399999999999999745e-02 7.597247665262022442e-01 2.015173359235267886e-02
4.499999999999999833e-02 7.473611511993508705e-01 1.975437629183698918e-02
4.599999999999999922e-02 7.252186848162998078e-01 1.923126567460211461e-02
4.700000000000000011e-02 7.166912479502487443e-01 1.904933494988086257e-02
4.800000000000000100e-02 6.723093795484567092e-01 1.878656808697644690e-02
4.899999999999999495e-02 6.765338807656192666e-01 1.849842381655640577e-02
5.000000000000000278e-02 6.827747090392547458e-01 1.825411716924904906e-02
5.200000000000000455e-02 6.271710110925899917e-01 1.246231576161225402e-02
5.400000000000000633e-02 5.902097488129285363e-01 1.219686059400177346e-02
5.600000000000000810e-02 5.694559623296012729e-01 1.228248598569850990e-02
5.800000000000000988e-02 5.412179574935769288e-01 1.233357050434129992e-02
6.000000000000001166e-02 5.139485696475925014e-01 1.211703501939965892e-02
6.200000000000001343e-02 5.005278656442673224e-01 1.161809906609889698e-02
6.400000000000001521e-02 4.657994107270803097e-01 1.126874404975075974e-02
6.600000000000001699e-02 4.565236665289792994e-01 1.102024708678864089e-02
6.800000000000001876e-02 4.161921288601040381e-01 1.068670843269078734e-02
7.000000000000002054e-02 4.138916629408666004e-01 1.051172483032977202e-02
7.200000000000002232e-02 3.933498714608111291e-01 1.035877987786746127e-02
7.400000000000002409e-02 3.803503368297862508e-01 1.035354562459865797e-02
7.600000000000002587e-02 3.673603947534274106e-01 1.006883865911030809e-02
7.800000000000002764e-02 3.454498714173980245e-01 1.005001770958381842e-02
8.000000000000002942e-02 3.405381647086013208e-01 1.014136150034898598e-02
8.200000000000003120e-02 3.206178271962761284e-01 1.008921299064655629e-02
8.400000000000003297e-02 3.146932916476101738e-01 9.750346087229704375e-03
8.600000000000003475e-02 2.940270752870561277e-01 9.505058503713293555e-03
8.800000000000003653e-02 2.883447354584602884e-01 9.566479017951583924e-03
9.000000000000003830e-02 2.669219907474957854e-01 9.577989313180863482e-03
9.200000000000004008e-02 2.504472929559622418e-01 9.460121904991505501e-03
9.400000000000004186e-02 2.486387695757138749e-01 9.447210581594624179e-03
9.600000000000004363e-02 2.393110901977061056e-01 9.431892601467791251e-03
9.800000000000004541e-02 2.303769926425237036e-01 9.379847732783540629e-03
1.000000000000000056e-01 2.118623874656052064e-01 9.303494554406335770e-03
1.050000000000000100e-01 2.041175060809609920e-01 5.749697140373056722e-03
1.100000000000000144e-01 1.861286770141672153e-01 5.634677885904604278e-03
1.150000000000000189e-01 1.812101108249435100e-01 5.519902536194591473e-03
1.200000000000000233e-01 1.585969537591555290e-01 5.415316747253967784e-03
1.250000000000000278e-01 1.465035860058302997e-01 5.471642887925851420e-03
1.300000000000000322e-01 1.383564272899449887e-01 5.520075779102820608e-03
1.350000000000000366e-01 1.306722175670387565e-01 5.311335367815408701e-03
1.400000000000000411e-01 1.197983420794923592e-01 5.216166377836553222e-03
1.450000000000000455e-01 1.121396785905913462e-01 5.144253247279006840e-03
1.500000000000000500e-01 1.101262776281511369e-01 5.335434279899131660e-03
1.550000000000000544e-01 9.963230157024877132e-02 5.370301518334991316e-03
1.600000000000000588e-01 8.985744221894542694e-02 5.411369041827873705e-03
1.650000000000000633e-01 8.255934890328692211e-02 5.441646520529600829e-03
1.700000000000000677e-01 7.979141529831071389e-02 5.472365835726459259e-03
1.750000000000000722e-01 8.255283516544485722e-02 5.427501624535954576e-03
1.800000000000000766e-01 7.178923348649016156e-02 4.735884609797520739e-03
1.850000000000000810e-01 7.241764428315829172e-02 4.675556502262760879e-03
1.900000000000000855e-01 6.664351027435459762e-02 4.571323644694103190e-03
1.950000000000000899e-01 6.397003183905240753e-02 4.610212058060909196e-03
2.000000000000000944e-01 6.245656487582742361e-02 4.711282280212244697e-03
2.050000000000000988e-01 5.825127177423103375e-02 4.748193862689720386e-03
2.100000000000001033e-01 5.690525775816194370e-02 4.649429701284581683e-03
2.150000000000001077e-01 5.623682516038655543e-02 4.713342375433498231e-03
2.200000000000001121e-01 5.618638297232316642e-02 4.674933352826867589e-03
2.250000000000001166e-01 4.678944871509734676e-02 4.587607915752739754e-03
2.300000000000001210e-01 4.997120776970043199e-02 4.491493898263217328e-03
2.350000000000001255e-01 4.476299997058399288e-02 4.713791350450519460e-03
2.400000000000001299e-01 4.419801836800413275e-02 4.982922729018867715e-03
2.450000000000001343e-01 4.285092345403780645e-02 4.800598399313449165e-03
2.500000000000001110e-01 4.049244234275903298e-02 5.107582247083476343e-03
2.550000000000001155e-01 4.428600276191733964e-02 4.934318442689736468e-03
2.600000000000001199e-01 3.810634577667382228e-02 5.168924256739727656e-03
2.650000000000001243e-01 3.441434994893031313e-02 5.061569073149113640e-03
2.700000000000001288e-01 3.487244780008494360e-02 5.226349063297343854e-03
2.750000000000001332e-01 3.680241980398193252e-02 5.091229675636563257e-03
2.800000000000001377e-01 3.812627290499476934e-02 5.186947978232320580e-03
2.850000000000001421e-01 3.548422048832199777e-02 5.121867847825796113e-03
2.900000000000001465e-01 3.687278847917284386e-02 5.045028364633513500e-03
2.950000000000001510e-01 3.054888650544889533e-02 5.055837388793798029e-03
3.000000000000001554e-01 2.812862830984282428e-02 5.095014917346736040e-03
3.050000000000001599e-01 3.182435659117841681e-02 5.114023906256474038e-03
3.100000000000001643e-01 2.523929070475287861e-02 5.028123689324700413e-03
3.150000000000001688e-01 3.055081762481104760e-02 5.128049167592037445e-03
3.200000000000001732e-01 2.921904177075495060e-02 4.896753360129622520e-03
3.250000000000001776e-01 2.684831646144052522e-02 4.785943838268898708e-03
3.300000000000001821e-01 2.536409120006956341e-02 4.748853788833497583e-03
3.350000000000001865e-01 3.179463200821874835e-02 4.838049811192212009e-03
3.400000000000001910e-01 2.298728028515881899e-02 4.615326611797552180e-03
3.450000000000001954e-01 2.636287573597567366e-02 4.776841280197912168e-03
3.500000000000001998e-01 2.163143105040924927e-02 4.386261103012785607e-03
3.550000000000002043e-01 2.501257232360164576e-02 4.609226229368493070e-03
3.600000000000002087e-01 2.275200282252013567e-02 4.616168045679302709e-03
3.650000000000002132e-01 2.602371713698103592e-02 4.528057275455797323e-03
3.700000000000002176e-01 2.295264070489885788e-02 4.569554508751282398e-03
3.750000000000002220e-01 2.717034359201675811e-02 4.527672191131461299e-03
3.800000000000002265e-01 2.552985490338232494e-02 4.578108562190233606e-03
3.850000000000002309e-01 2.380779956777765577e-02 4.339613012075677241e-03
3.900000000000002354e-01 2.518175218186528147e-02 4.663030248171464581e-03
3.950000000000002398e-01 2.369141814735308341e-02 4.577334830749739576e-03
4.000000000000002442e-01 2.380495030663874051e-02 4.344481220833187538e-03
4.050000000000002487e-01 2.282226845428318718e-02 4.157153959767183500e-03
4.100000000000002531e-01 2.291816965458932931e-02 4.124702640671914881e-03
4.150000000000002576e-01 1.689511384092250504e-02 4.078300136262698154e-03
4.200000000000002620e-01 2.707642101616005575e-02 4.128574633346083350e-03
4.250000000000002665e-01 2.069361119188272563e-02 4.186242262364756397e-03
4.300000000000002709e-01 2.517345128023220496e-02 4.056362148846297255e-03
4.350000000000002753e-01 1.966672587557968810e-02 4.101932304185723459e-03
4.400000000000002798e-01 2.597533314081438421e-02 3.995061258082494016e-03
4.450000000000002842e-01 1.845634905514528801e-02 4.014651109022032011e-03
4.500000000000002887e-01 2.423431704649773796e-02 3.843513880965959695e-03
4.550000000000002931e-01 2.196149517357041600e-02 3.740688772121738333e-03
4.600000000000002975e-01 2.492415838413696710e-02 3.814303683001937350e-03
4.650000000000003020e-01 2.238905222953768356e-02 3.926211390818739114e-03
4.700000000000003064e-01 2.352000191497208986e-02 3.832647737251330088e-03
4.750000000000003109e-01 2.260888186650593379e-02 3.868533930835727462e-03
4.800000000000003153e-01 1.879003553131103690e-02 4.105891173157625793e-03
4.850000000000003197e-01 1.386508071664645930e-02 4.297596788885743070e-03
4.900000000000003242e-01 1.912568651011335372e-02 3.807612239045294559e-03
4.950000000000003286e-01 2.208247536512180850e-02 3.743576616437745662e-03
5.000000000000000000e-01 1.624174819656722807e-02 3.702099776374509748e-03
5.100000000000000089e-01 1.998149185870105871e-02 2.572403097371407828e-03
5.200000000000000178e-01 1.766625249182362731e-02 2.559766584546587127e-03
5.300000000000000266e-01 1.940721236529661248e-02 2.482836651922401029e-03
5.400000000000000355e-01 1.745658257267064875e-02 2.509407452293051059e-03
5.500000000000000444e-01 2.103276214341119263e-02 2.446168803824840324e-03
5.600000000000000533e-01 1.780076593064310042e-02 2.411032849687537363e-03
5.700000000000000622e-01 1.896173399163915418e-02 2.393690087330013847e-03
5.800000000000000711e-01 1.663817070107314819e-02 2.381795261968104246e-03
5.900000000000000799e-01 1.345743241435081415e-02 2.331827799168766178e-03
6.000000000000000888e-01 1.728114706598291375e-02 2.313166249778084247e-03
6.100000000000000977e-01 1.387267756454220458e-02 2.283823142093301031e-03
6.200000000000001066e-01 1.190146177855859293e-02 2.212940318081482640e-03
6.300000000000001155e-01 1.563279871235437324e-02 2.239075727845286738e-03
6.400000000000001243e-01 1.649150456035155393e-02 2.190914084359264335e-03
6.500000000000001332e-01 1.471617210727953901e-02 2.218190991993422827e-03
6.600000000000001421e-01 1.420824306147758058e-02 2.193443820363453600e-03
6.700000000000001510e-01 1.456691606081171424e-02 2.191390685516692548e-03
6.800000000000001599e-01 1.342555194736376120e-02 2.168275952876318972e-03
6.900000000000001688e-01 1.393376794081429421e-02 2.130374028586975652e-03
7.000000000000001776e-01 1.399519540180567748e-02 2.095275519813532238e-03
7.100000000000001865e-01 1.025324387062355458e-02 2.106641266777339611e-03
7.200000000000001954e-01 1.282670333165080064e-02 2.087714605172340688e-03
7.300000000000002043e-01 1.635323633424982590e-02 2.093824158227111307e-03
7.400000000000002132e-01 1.323693046506208178e-02 2.052622142195530998e-03
7.500000000000002220e-01 1.159757820701687314e-02 2.026194124874671192e-03
7.600000000000002309e-01 1.348543487274057179e-02 2.030213268926652111e-03
7.700000000000002398e-01 1.060493598765557127e-02 2.013391672579041732e-03
7.800000000000002487e-01 1.531065332833628223e-02 2.030363306199666189e-03
7.900000000000002576e-01 1.252255045266974058e-02 2.024452696302766249e-03
8.000000000000002665e-01 1.301392383532021940e-02 1.999779791058865254e-03
8.100000000000002753e-01 9.880918203649613485e-03 1.965746229764083180e-03
8.200000000000002842e-01 1.211665327785418217e-02 1.949695207722625763e-03
8.300000000000002931e-01 1.042744117208917014e-02 1.978809374108671335e-03
8.400000000000003020e-01 1.275533639493340102e-02 1.970293623075286375e-03
8.500000000000003109e-01 1.019316422440180031e-02 1.957910875461207206e-03
8.600000000000003197e-01 9.218070700704369611e-03 1.947851230609435854e-03
8.700000000000003286e-01 1.257081625433190304e-02 1.940591149119753412e-03
8.800000000000003375e-01 9.862107939464185430e-03 1.973170010805010751e-03
8.900000000000003464e-01 8.880523159073956674e-03 1.868061819561216055e-03
9.000000000000003553e-01 8.815284905854554182e-03 1.815834301426184037e-03
9.100000000000003642e-01 1.128856439742662553e-02 1.770604722129934900e-03
9.200000000000003730e-01 1.027039723202013456e-02 1.741999175971137770e-03
9.300000000000003819e-01 8.534601111140134588e-03 1.752650068671104087e-03
9.400000000000003908e-01 1.022981710154772725e-02 1.727743176734466155e-03
9.500000000000003997e-01 9.915799833142054792e-03 1.717575589149424823e-03
9.600000000000004086e-01 1.137141369708413556e-02 1.673066644462031446e-03
9.700000000000004174e-01 9.855881116560846408e-03 1.656888127121031824e-03
9.800000000000004263e-01 1.089489475146086447e-02 1.664062294905501718e-03
9.900000000000004352e-01 8.680729556039455674e-03 1.669756904997952984e-03
1.000000000000000000e+00 1.048398487032630409e-02 1.647534590721437672e-03
1.030000000000000027e+00 9.904257026221581842e-03 9.549743725178770409e-04
1.060000000000000053e+00 9.731279399383650081e-03 9.789467918396401510e-04
1.090000000000000080e+00 1.060248837598079530e-02 1.004068201224703454e-03
1.120000000000000107e+00 1.102495052745857892e-02 1.012109787232592668e-03
1.150000000000000133e+00 9.946357856764774866e-03 1.021513465738782111e-03
1.180000000000000160e+00 1.169210553470911504e-02 1.018475952760762668e-03
1.210000000000000187e+00 1.075576883113517866e-02 1.043095315535890995e-03
1.240000000000000213e+00 1.096656147164628940e-02 1.076925114803513762e-03
1.270000000000000240e+00 1.126794116889611418e-02 1.146489092157977965e-03
1.300000000000000266e+00 1.137235808542165494e-02 1.219692054531956510e-03
1.330000000000000293e+00 1.247174244440240817e-02 1.335307617475880960e-03
1.360000000000000320e+00 1.322033796770795758e-02 4.276285184610310007e-03
1.390000000000000346e+00 1.185116346589388039e-02 2.157694997941332349e-01
1.420000000000000373e+00 1.293541565723787048e-02 1.979896001884801429e-03
1.450000000000000400e+00 1.254151923642196284e-02 2.094563514747833140e-03
1.480000000000000426e+00 1.320131099085824003e-02 2.385539001506774628e-03
1.510000000000000453e+00 1.277760762627661029e-02 2.708370160113910720e-03
1.540000000000000480e+00 1.378260252775932899e-02 3.119755848763297590e-03
1.570000000000000506e+00 1.286693477340818993e-02 3.587141647216249632e-03
1.600000000000000533e+00 1.164757945710833721e-02 4.117215162693622921e-03
1.630000000000000560e+00 1.169217028073040766e-02 4.685611643544286553e-03
1.660000000000000586e+00 1.173086295244765362e-02 5.314301502762344351e-03
1.690000000000000613e+00 1.041388407883274934e-02 6.032977791778783294e-03
1.720000000000000639e+00 9.063346481413367406e-03 6.830476071381606611e-03
1.750000000000000666e+00 7.726608259484867881e-03 7.674053843809723607e-03
1.780000000000000693e+00 6.228555165488163306e-03 9.097084628912052717e-03
1.810000000000000719e+00 5.079957813961285054e-03 1.048344402138394818e-02
1.840000000000000746e+00 6.021021408051416106e-03 1.128097122970880134e-02
1.870000000000000773e+00 9.966952247272185209e-04 1.174846475149505208e-02
1.900000000000000799e+00 1.622991166766670629e-03 1.241589838837740822e-02
1.930000000000000826e+00 7.722595580966983789e-04 1.297766528913263037e-02
1.960000000000000853e+00 1.793270887618206820e-03 1.351987894652520623e-02
1.990000000000000879e+00 -2.705631628959519132e-04 1.407488336380745969e-02
2.020000000000000906e+00 2.760571666489291024e-04 1.396273626969100554e-02
2.050000000000000711e+00 2.244432197797400130e-04 1.380352517246031738e-02
2.080000000000000959e+00 -2.662348184575156519e-03 1.398446655473218128e-02
2.110000000000001208e+00 -6.908650947381776231e-04 1.410703338814930062e-02
2.140000000000001013e+00 -2.061940781417942025e-03 1.408736234549196227e-02
2.170000000000000817e+00 -9.654635824822683197e-04 1.367790954125553717e-02
2.200000000000001066e+00 -4.598111176412304898e-04 1.274031422107510698e-02
2.230000000000001315e+00 -1.736798271046837870e-03 1.164351963446951313e-02
2.260000000000001119e+00 9.419112684903814319e-05 1.056880560670448235e-02
2.290000000000000924e+00 9.159281871783724006e-04 1.000224195725198974e-02
2.320000000000001172e+00 2.266303117543460699e-04 9.653821065689271660e-03
2.350000000000001421e+00 7.230265794803498666e-04 9.378476319957529395e-03
2.380000000000001226e+00 1.134548445529409027e-04 9.196849493070688442e-03
2.410000000000001030e+00 -5.485720810619677855e-04 4.952910393698685410e-02
2.440000000000001279e+00 2.048028081914899691e-03 1.070984707821059090e-01
2.470000000000001528e+00 -9.034585023818190834e-04 8.552154574371466367e-03
2.500000000000001332e+00 5.104374561700087548e-04 8.307062199595614815e-03
2.530000000000001137e+00 6.548204352968769624e-04 8.152232709319967921e-03
2.560000000000001386e+00 1.072216801606049708e-04 7.974013162719473594e-03
2.590000000000001634e+00 1.110150553571644105e-03 7.830166742800863736e-03
2.620000000000001439e+00 -3.293929557202678114e-04 7.699383123973994880e-03
2.650000000000001243e+00 4.771742123426875098e-04 7.656052405072479895e-03
2.680000000000001492e+00 8.786493568712494670e-05 7.662590372859807639e-03
2.710000000000001741e+00 -3.602434801923810838e-04 7.488619567453808946e-03
2.740000000000001545e+00 -4.638049732220047281e-04 7.348268301801625171e-03
2.770000000000001350e+00 2.371065366142233828e-04 7.156960889045510359e-03
2.800000000000001599e+00 6.527271176899769860e-04 6.926612564207758165e-03
2.830000000000001847e+00 -1.208713346332501238e-03 8.162385586207993038e-03
2.860000000000001652e+00 -7.099560267268626703e-04 6.467798999440267822e-03
2.890000000000001457e+00 -2.137193631211847453e-03 6.216952178979299679e-03
2.920000000000001705e+00 -1.580589051338650048e-04 5.950707362056762567e-03
2.950000000000001954e+00 7.062816217579793131e-04 5.678180184066975757e-03
2.980000000000001759e+00 -1.143714658585863247e-03 5.398727988118095025e-03
3.010000000000001563e+00 -7.806921251911039424e-04 5.148008594491027511e-03
3.040000000000001812e+00 -1.294796306529318606e-03 5.007981760034272388e-03
3.070000000000002061e+00 -1.627919361952607328e-05 4.672680171206637645e-03
3.100000000000001865e+00 -6.412829466245993084e-04 4.415568605512333773e-03
3.130000000000001670e+00 -1.587358205834051060e-03 4.078185562751348789e-03
3.160000000000001918e+00 -1.026520591411697993e-03 4.185028456984321403e-03
3.190000000000002167e+00 -7.844172410778794827e-04 4.220881399832757293e-03
